tarantino	تارانتینو	5.533153846153846E-7
adrenergic	آدرنرژیک	5.532023076923077E-7
farr	فار	5.529546153846154E-7
tallest	بلندترین	5.529430769230769E-7
virtuous	نیکوکاران	5.527E-7
davy	دیوی	5.525061538461538E-7
lazio	لاتزیو	5.521953846153846E-7
chiapas	چیاپاس	5.521238461538461E-7
morissette	موریست	5.518546153846154E-7
hydroelectric	هیدروالکتریک	5.518015384615384E-7
prometheus	پرومتئوس	5.512784615384615E-7
rushes	ترکه	5.512307692307692E-7
comanche	کومانچی	5.510438461538462E-7
boynton	بوینتون	5.508107692307692E-7
copley	کاپلی	5.505507692307693E-7
mallard	ملارد	5.505346153846154E-7
diamante	دیامانت	5.502230769230769E-7
dowd	دوود	5.501523076923077E-7
pickens	پیکنز	5.498492307692307E-7
ryu	ریو	5.496207692307692E-7
microcontroller	میکروکنترلر	5.496192307692307E-7
hamm	هام	5.495615384615384E-7
bhopal	بوپال	5.495376923076923E-7
tonnage	تناژ	5.495246153846153E-7
hussain	حسین	5.492507692307693E-7
histone	هیستون	5.491915384615385E-7
affectionate	دوستدار	5.489946153846154E-7
baptiste	باپتیست	5.489830769230769E-7
lehmann	لمان	5.488892307692308E-7
ferrara	فرارا	5.488715384615384E-7
greener	سرسبزی	5.4887E-7
keaton	کیتون	5.487869230769231E-7
grudge	کینه	5.487561538461539E-7
jamison	جمیسون	5.487007692307692E-7
interstitial	بینابینی	5.486992307692307E-7
fondue	فوندو	5.486476923076923E-7
othello	اتلو	5.484238461538462E-7
supersonic	فراصوت	5.483653846153846E-7
pocatello	پوکاتلو	5.483623076923077E-7
vlad	ولد	5.480338461538461E-7
deciduous	برگریز	5.480184615384615E-7
photosynthesis	فتوسنتز	5.479746153846153E-7
epo	گلیکوپروتئینی	5.47823076923077E-7
precaution	احتیاطی	5.477923076923077E-7
fascia	فاسیای	5.473453846153846E-7
philanthropic	بشردوست	5.472838461538462E-7
picky	ناخنک	5.47076923076923E-7
mooring	لنگر	5.468692307692307E-7
perla	پرلا	5.467392307692307E-7
bok	بوک	5.465915384615385E-7
connell	کانل	5.465215384615385E-7
endoscopy	آندوسکوپی	5.464630769230769E-7
lumen	لومن	5.463884615384615E-7
jagger	جگر	5.463307692307692E-7
forgery	جعل	5.463230769230769E-7
inman	اینمن	5.462984615384616E-7
schindler	شیندلر	5.462215384615385E-7
pereira	پریرا	5.460076923076923E-7
superpower	ابرقدرت	5.45906923076923E-7
brandenburg	براندنبورگ	5.45883076923077E-7
trisha	تریشا	5.457238461538462E-7
grimsby	گریمسبی	5.45533076923077E-7
wyeth	ویت	5.4553E-7
shari	شاری	5.454007692307692E-7
cognac	کنیاک	5.453461538461539E-7
imitate	تقلید	5.451246153846153E-7
borneo	بورنئو	5.450461538461538E-7
crunchy	ترد	5.448492307692308E-7
sealant	پوشاننده	5.446215384615384E-7
thorns	خار	5.446192307692308E-7
timberwolves	تیمبرولوز	5.446023076923077E-7
aidan	آیدان	5.444215384615384E-7
fidel	فیدل	5.443969230769231E-7
scarecrow	مترسک	5.443469230769231E-7
mosaics	معرق	5.441646153846154E-7
pious	تقوا	5.441592307692308E-7
brocade	زربفت	5.437853846153846E-7
seaweed	جلبک	5.436776923076923E-7
gpu	گرافیک	5.436584615384616E-7
payton	پیتن	5.43643076923077E-7
psychoanalysis	روانکاوی	5.436030769230769E-7
hesitant	مردد	5.435861538461539E-7
messina	مسینا	5.432461538461538E-7
schumann	شومان	5.432169230769231E-7
susquehanna	ساسکوهنا	5.431930769230769E-7
nance	نانس	5.430361538461538E-7
bangladeshi	بنگلادشی	5.429884615384615E-7
nikolai	نیکولای	5.429392307692308E-7
nuys	نایس	5.429361538461538E-7
jer	جر	5.427607692307693E-7
tianjin	تیانجین	5.427253846153847E-7
quaternary	کواترنری	5.423692307692308E-7
postman	پستچی	5.422961538461538E-7
olivetti	اولیوتی	5.422507692307693E-7
vivaldi	ویوالدی	5.422438461538462E-7
coolidge	کولیج	5.421338461538462E-7
ephraim	افرایم	5.420823076923077E-7
bernadette	برنادت	5.419469230769231E-7
leafy	برگدار	5.415523076923077E-7
neiman	نیمن	5.414923076923077E-7
momo	مومو	5.413376923076923E-7
uzbek	ازبکی	5.412492307692308E-7
matured	برومند	5.4107E-7
deng	دنگ	5.410453846153847E-7
camargo	کامارگو	5.4103E-7
ehrlich	الریخ	5.408707692307692E-7
zaragoza	ساراگوسا	5.406861538461539E-7
brixton	بریکستون	5.406792307692308E-7
camels	شتران	5.405892307692308E-7
kilo	کیلو	5.405407692307692E-7
kremlin	کرملین	5.402276923076923E-7
threonine	ترئونین	5.400453846153846E-7
encephalitis	آنسفالیت	5.39953076923077E-7
virtuoso	هنرشناس	5.398907692307692E-7
buzzing	وزوز	5.398246153846154E-7
dauphin	دافین	5.397707692307692E-7
arias	آریس	5.397669230769231E-7
steed	استید	5.397369230769231E-7
cowley	کاولی	5.397161538461539E-7
paraffin	پارافین	5.397015384615385E-7
kenner	کنر	5.396930769230769E-7
stimulant	محرک	5.3968E-7
millet	ارزن	5.395338461538461E-7
pressured	توقعات	5.393992307692308E-7
zionism	صهیونیسم	5.392815384615384E-7
vermilion	ورمیلیون	5.391884615384615E-7
marche	مارکه	5.390584615384615E-7
thelma	تلما	5.388976923076923E-7
carats	قیراط	5.386938461538461E-7
enlightening	روشنگری	5.385807692307692E-7
hasty	عجول	5.3848E-7
karla	کارلا	5.384715384615385E-7
haifa	حیفا	5.383130769230769E-7
reincarnation	تناسخ	5.38273076923077E-7
sumatra	سوماترا	5.382246153846153E-7
tunisian	تونس	5.381430769230769E-7
hologram	هولوگرام	5.381038461538461E-7
nigger	کاکاسیاه	5.3807E-7
macular	دژنراسیون	5.380576923076923E-7
kendrick	کندریک	5.380423076923077E-7
chia	چیا	5.380069230769231E-7
arresting	توقیف	5.379607692307692E-7
munch	مونک	5.3779E-7
irma	ایرما	5.376584615384615E-7
traitor	خائن	5.376323076923077E-7
clove	میخک	5.375923076923077E-7
illiterate	بیسواد	5.3756E-7
kurdistan	کردستان	5.3755E-7
boro	بورو	5.375161538461538E-7
heartbreak	دلشکسته	5.374892307692308E-7
mallet	پتک	5.374576923076923E-7
irina	ایرینا	5.374346153846153E-7
leech	زالو	5.373915384615384E-7
giver	بخشنده	5.373430769230769E-7
discontent	نارضایتی	5.373107692307693E-7
gaz	گز	5.3702E-7
langston	لنگستون	5.369507692307692E-7
mouthpiece	سخنگو	5.369076923076923E-7
fukuoka	فوکوئوکا	5.365561538461539E-7
parr	پار	5.364969230769231E-7
ods	اوور	5.364592307692307E-7
welles	والس	5.364338461538462E-7
nymph	نیمف	5.364046153846154E-7
gujarati	گجراتی	5.363453846153846E-7
leno	لنو	5.36286923076923E-7
astor	آستور	5.361915384615385E-7
sapporo	ساپورو	5.361692307692308E-7
adenocarcinoma	آدنوکارسینوم	5.359323076923077E-7
kravitz	کراویتز	5.357969230769231E-7
adl	عدل	5.357615384615385E-7
mayflower	میفلاور	5.353746153846153E-7
hamlin	هملین	5.351907692307692E-7
brandeis	برندایس	5.351838461538462E-7
vedic	ودایی	5.351315384615384E-7
beckman	بکمان	5.350861538461539E-7
riva	ریوا	5.350576923076923E-7
cornelia	کورنلیا	5.350123076923077E-7
romney	رامنی	5.349215384615385E-7
macaroni	ماکارونی	5.349023076923077E-7
dictation	دیکته	5.348253846153846E-7
tus	تاس	5.347315384615385E-7
horney	هورنای	5.342707692307692E-7
peking	پکن	5.341946153846154E-7
nog	ناگ	5.337738461538461E-7
psychosis	روانپریشی	5.337723076923077E-7
fei	فی	5.337284615384616E-7
cranston	کرانستون	5.336576923076923E-7
madre	مادره	5.336E-7
kiki	کیکی	5.334830769230769E-7
donner	دونر	5.332269230769231E-7
scaffold	داربست	5.332115384615385E-7
millie	میلی	5.331369230769231E-7
leisurely	عابران	5.330453846153846E-7
loki	لوکی	5.330253846153846E-7
mayonnaise	مایونز	5.329969230769231E-7
candace	کندس	5.328292307692308E-7
kronos	کرونوس	5.3272E-7
adjuvant	ممد	5.326376923076923E-7
travolta	تراولتا	5.325238461538462E-7
sari	ساری	5.324715384615385E-7
hangman	جلاد	5.323523076923077E-7
conroy	کانروی	5.323E-7
vaccinated	واکسینه	5.322692307692308E-7
mitt	میت	5.322323076923077E-7
coburn	کوبرن	5.322153846153847E-7
acceptability	مقبولیت	5.321561538461539E-7
stryker	استرایکر	5.320438461538461E-7
bavarian	باواریا	5.320176923076923E-7
pocahontas	پوکاهانتس	5.319523076923077E-7
chapin	چاپین	5.318553846153847E-7
permutation	جایگشت	5.318323076923077E-7
mulligan	مولیگان	5.316653846153846E-7
unlucky	بدشانس	5.3163E-7
yawn	خمیازه	5.316246153846154E-7
ketchup	کچاپ	5.314815384615385E-7
alimony	نفقه	5.314492307692307E-7
viscous	چسبنده	5.314E-7
mun	مان	5.313507692307692E-7
emphysema	آمفیزم	5.310746153846153E-7
solana	سولانا	5.309484615384615E-7
anaconda	آناکوندا	5.308461538461538E-7
basilica	بازیلیکا	5.308115384615385E-7
meng	منگ	5.304346153846154E-7
steffen	استفن	5.302730769230769E-7
lada	لادا	5.301846153846153E-7
hinckley	هینکلی	5.301761538461539E-7
juliana	جولیانا	5.301669230769231E-7
millimeter	میلیمتر	5.301384615384616E-7
snape	اسنپ	5.301E-7
lowland	جلگه	5.300107692307693E-7
connery	کانری	5.299730769230769E-7
sausages	سویس	5.298438461538462E-7
parka	کاپشن	5.295792307692308E-7
cairn	سنگچین	5.294484615384615E-7
timo	تیمو	5.294146153846154E-7
spock	اسپاک	5.293753846153846E-7
disgusted	بیزار	5.292738461538461E-7
draco	دراکو	5.292646153846153E-7
mika	میکا	5.292246153846154E-7
galena	گالن	5.2922E-7
lymphatic	لنفاوی	5.291815384615385E-7
ofc	اقیانوسیه	5.290815384615385E-7
gian	جیان	5.290615384615385E-7
olfactory	بویایی	5.29056923076923E-7
fontaine	فونتن	5.288223076923077E-7
allman	آلمن	5.287915384615384E-7
garnett	گارنت	5.285638461538461E-7
galen	جالینوس	5.28503076923077E-7
bobo	بوبو	5.284738461538462E-7
arable	اربل	5.283838461538461E-7
parallelism	مشابهت	5.283615384615384E-7
nutty	گردویی	5.280215384615385E-7
stahl	استال	5.278684615384615E-7
auntie	عمه	5.278653846153846E-7
afghans	افغانها	5.278246153846154E-7
happiest	شادترین	5.276169230769231E-7
gwinnett	گوینت	5.275646153846154E-7
francine	فرانسین	5.275323076923077E-7
merino	مرینو	5.273223076923077E-7
nagasaki	ناگازاکی	5.272607692307693E-7
jello	مسقطی	5.272061538461538E-7
barium	باریم	5.270123076923077E-7
looting	غارت	5.269215384615385E-7
mauro	مائورو	5.268661538461539E-7
shearer	شیرر	5.267961538461538E-7
decca	دکا	5.267676923076923E-7
frans	فرانس	5.266884615384615E-7
millard	میلارد	5.26666923076923E-7
freiburg	فرایبورگ	5.265153846153846E-7
resuscitation	احیا	5.263469230769231E-7
oliveira	اولیویرا	5.261953846153846E-7
cahill	کیهیل	5.261669230769231E-7
grumman	گرومن	5.261561538461538E-7
tumbler	تامبلر	5.260676923076923E-7
ayumi	آیومی	5.258315384615385E-7
bela	بلا	5.2575E-7
tonya	تونیا	5.25573076923077E-7
rainwater	رینواتر	5.253392307692307E-7
gellar	گلر	5.253361538461539E-7
comrade	همنشین	5.252923076923077E-7
alm	آلم	5.252115384615385E-7
ascended	عروج	5.252030769230769E-7
juliette	ژولیت	5.250715384615385E-7
shar	شار	5.2501E-7
piccolo	پیکولو	5.249476923076923E-7
scalia	اسکالیا	5.249438461538461E-7
porcupine	تشی	5.249107692307692E-7
lobo	لوبو	5.248823076923077E-7
metamorphosis	دگردیسی	5.246784615384615E-7
costco	کاستکو	5.245630769230769E-7
hilda	هیلدا	5.245423076923077E-7
wanderer	آواره	5.243923076923077E-7
dawkins	داوکینز	5.242215384615385E-7
albemarle	البمارل	5.239030769230769E-7
niels	نیلز	5.237592307692307E-7
lindy	لیندی	5.237153846153846E-7
panzer	زرهی	5.236284615384616E-7
soviets	شوروی	5.235276923076923E-7
executor	مجری	5.234307692307692E-7
anglesey	انگلسی	5.234061538461539E-7
oceana	اوشیانا	5.231969230769231E-7
ayn	آین	5.231215384615384E-7
stinger	استینگر	5.230407692307692E-7
yuba	یوبا	5.229723076923077E-7
anastacia	آناستازیا	5.228938461538462E-7
tomahawk	تاماهاوک	5.2282E-7
tact	نزاکت	5.227669230769231E-7
instructive	آموزنده	5.2267E-7
gwyneth	گوئینت	5.225723076923077E-7
godwin	گادوین	5.224723076923077E-7
cubicle	اتاقک	5.222830769230769E-7
rana	رعنا	5.222530769230769E-7
winfrey	وینفری	5.222292307692307E-7
papaya	پاپایا	5.220507692307692E-7
auger	اوژه	5.219976923076923E-7
mongoose	خدنگ	5.219707692307692E-7
sulfide	سولفید	5.218953846153846E-7
mahler	مالر	5.217961538461539E-7
gambit	گامبی	5.217492307692307E-7
enoch	ادریس	5.216784615384615E-7
uxbridge	اوکسبریج	5.2159E-7
agnostic	خداباوری	5.215023076923077E-7
landis	لندیس	5.213130769230769E-7
delusion	فریبی	5.212876923076923E-7
rimini	ریمینی	5.212523076923077E-7
occlusion	انسداد	5.21223076923077E-7
charlize	شارلیز	5.211030769230769E-7
covent	کاونت	5.211007692307693E-7
turret	برجک	5.210923076923077E-7
fss	recherche	5.20886923076923E-7
silo	سیلو	5.208807692307692E-7
amon	آمون	5.208538461538461E-7
jodhpur	جوداپور	5.208276923076923E-7
betts	بتس	5.208276923076923E-7
dundas	دونداس	5.208115384615385E-7
molokai	مولوکای	5.206753846153846E-7
pluralism	تکثرگرایی	5.206469230769231E-7
kobayashi	کوبایاشی	5.206223076923077E-7
tetanus	کزاز	5.205507692307692E-7
farnham	فارنهام	5.204038461538462E-7
hiker	کوهنورد	5.202992307692307E-7
strategist	استراتژیست	5.201430769230769E-7
wildest	بکرترین	5.2011E-7
wessex	وسکس	5.199992307692308E-7
osmosis	اسمز	5.199746153846153E-7
vowels	مصوت	5.199215384615385E-7
mojave	موهاوی	5.197861538461539E-7
mariposa	ماریپوزا	5.196653846153847E-7
bir	بیر	5.196546153846154E-7
bock	باک	5.196276923076923E-7
leary	لیری	5.194576923076924E-7
marissa	ماریسا	5.191807692307692E-7
obsidian	ابسیدین	5.189507692307692E-7
unduly	ناحق	5.189369230769231E-7
winger	وینگر	5.189061538461538E-7
fanning	فانینگ	5.183992307692308E-7
broughton	بروتون	5.182769230769231E-7
ernesto	ارنستو	5.182023076923077E-7
osage	اوسیج	5.181476923076923E-7
adamson	آدامسون	5.181346153846154E-7
peregrine	پرگرین	5.180684615384615E-7
tabitha	تابیتا	5.180361538461539E-7
guilder	گیلدر	5.178376923076923E-7
sealer	مهردار	5.1779E-7
devlin	دولین	5.175869230769231E-7
glimpses	مشاهدات	5.175738461538462E-7
pinky	پینکی	5.175192307692308E-7
hattie	هتی	5.175184615384616E-7
brea	برآ	5.173661538461539E-7
rebellious	سرکش	5.172892307692308E-7
capo	کاپو	5.170907692307692E-7
lourdes	لوردس	5.1704E-7
orson	اورسن	5.169115384615384E-7
demonic	شیطانی	5.1668E-7
margot	مارگوت	5.165907692307692E-7
socialists	سوسیالیست	5.165415384615385E-7
oberlin	اوبرلین	5.165E-7
buttocks	کپل	5.16493076923077E-7
gorda	گوردا	5.163723076923077E-7
alcoa	آلکوا	5.163469230769231E-7
salazar	سالازار	5.160992307692307E-7
mesopotamia	النهرین	5.160092307692308E-7
andean	آند	5.159861538461538E-7
poseidon	پوزیدون	5.159853846153846E-7
superconducting	ابررسانایی	5.159807692307692E-7
mew	میو	5.159223076923077E-7
metalworking	فلزکاری	5.157461538461538E-7
mexicans	مکزیکی	5.157284615384615E-7
bernice	برنیس	5.1563E-7
baku	باکو	5.153307692307692E-7
vespa	وسپا	5.152661538461538E-7
lactate	لاکتات	5.152538461538461E-7
monorail	قم	5.151923076923077E-7
yusuf	یوسف	5.151338461538462E-7
stallman	استالمن	5.151323076923077E-7
skeptic	شکاک	5.151161538461538E-7
slander	تهمت	5.149861538461538E-7
gita	گیتا	5.149261538461539E-7
hennepin	هنپین	5.147576923076923E-7
foucault	فوکو	5.147430769230769E-7
millimeters	میلیمتر	5.146053846153846E-7
krauss	کراوس	5.1455E-7
herzog	هرتسوک	5.144592307692308E-7
sleepless	بیخوابی	5.143461538461539E-7
schiff	شف	5.143069230769231E-7
delmar	دلمار	5.142430769230769E-7
tully	تالی	5.139946153846153E-7
jiangsu	جیانگسو	5.137415384615385E-7
recite	تلاوت	5.136623076923077E-7
doreen	دورین	5.136330769230769E-7
accenture	اکسنچر	5.133107692307693E-7
rota	روتا	5.129992307692308E-7
jute	چتایی	5.128092307692308E-7
heals	مداوا	5.127392307692307E-7
prim	پریم	5.127307692307693E-7
metcalf	متکلف	5.127007692307693E-7
vicksburg	ویکسبرگ	5.126884615384615E-7
conciliation	مصالحه	5.126338461538462E-7
glycerol	گلیسرول	5.125746153846154E-7
wiseman	وایزمن	5.124946153846153E-7
leaping	کفال	5.123946153846154E-7
sunken	فرورفته	5.1239E-7
redford	ردفورد	5.123323076923077E-7
infernal	دوزخی	5.122E-7
sewell	سیول	5.121730769230769E-7
pang	پنگ	5.121561538461539E-7
matheson	ماتسون	5.121215384615384E-7
amalfi	آمالفی	5.121153846153846E-7
renminbi	رنمینبی	5.120769230769231E-7
pyrex	پیرکس	5.119692307692308E-7
inquiring	جویا	5.119653846153846E-7
momentary	زودگذر	5.117469230769231E-7
commemoration	یادبود	5.116869230769231E-7
favre	فاور	5.115861538461539E-7
holstein	هولشتاین	5.115069230769231E-7
serpentine	مارپیچ	5.114907692307692E-7
lugar	لوگر	5.114161538461539E-7
protestants	پروتستانها	5.112392307692307E-7
woking	وودکینگ	5.112192307692308E-7
hydrological	هیدرولوژیکی	5.110738461538461E-7
pique	پیکه	5.1101E-7
ortega	اورتگا	5.108661538461538E-7
landon	لندن	5.108530769230769E-7
burrell	بورل	5.108330769230769E-7
parabolic	سهموی	5.106407692307693E-7
bankroll	پشتوانه	5.105976923076923E-7
fawcett	فاست	5.105476923076923E-7
descartes	دکارت	5.104030769230769E-7
trier	تریر	5.103815384615385E-7
arbitrage	آربیتراژ	5.10376923076923E-7
bello	بیو	5.102153846153846E-7
iroquois	ایروکوا	5.102076923076923E-7
digested	هضم	5.101738461538462E-7
rothschild	روتشیلد	5.100761538461538E-7
trumpets	شیپوری	5.100723076923077E-7
manhood	مردانگی	5.098684615384615E-7
kincaid	کینکید	5.098346153846154E-7
cannibal	آدمخوار	5.097846153846154E-7
oblivious	غفلت	5.096561538461539E-7
icao	ایکائو	5.096515384615384E-7
devi	دوی	5.09543076923077E-7
centimeters	سانتیمتر	5.095138461538462E-7
beckley	بکلی	5.093507692307692E-7
snapping	گازگیر	5.093484615384616E-7
ryde	راید	5.09213076923077E-7
midfielder	هافبک	5.091030769230769E-7
feudal	فئودالی	5.090553846153846E-7
nand	ادات	5.0898E-7
ladd	لاد	5.089176923076923E-7
perpetrated	مرتکب	5.089084615384615E-7
tanzanian	تانزانیا	5.088923076923077E-7
xander	زاندر	5.086207692307692E-7
elif	الیف	5.084823076923077E-7
krieger	کریگر	5.083653846153847E-7
sedgwick	سجویک	5.082946153846153E-7
mozzarella	موتزارلا	5.081584615384615E-7
glenda	گلندا	5.081153846153846E-7
uta	اوتا	5.0798E-7
devotees	بندگان	5.078853846153846E-7
acquaintances	آشنایان	5.078792307692307E-7
waterville	واترویل	5.077861538461538E-7
appreciative	قدردان	5.075284615384615E-7
parramatta	پاراماتا	5.07483076923077E-7
biscayne	بیسکین	5.074315384615385E-7
libero	لیبرو	5.072153846153846E-7
synchrotron	سنکروترون	5.072146153846154E-7
marquez	مارکز	5.071823076923077E-7
atonement	کفاره	5.070969230769231E-7
ignacio	ایگناسیو	5.0708E-7
chisel	اسکنه	5.069569230769231E-7
hyperplasia	آدرنال	5.069346153846154E-7
donahue	دوناهو	5.068715384615385E-7
prado	پرادو	5.067730769230769E-7
legit	قانونی	5.0674E-7
redness	شفق	5.067246153846154E-7
ingo	اینگو	5.066315384615385E-7
orphanage	پرورشگاه	5.066053846153846E-7
ziegler	زیگلر	5.063553846153847E-7
bondi	بوندی	5.0625E-7
felton	فلتون	5.062361538461538E-7
radars	رادارهای	5.060476923076923E-7
megadeth	مگادث	5.059707692307692E-7
mawr	ماور	5.057992307692308E-7
daw	داو	5.057653846153846E-7
upsilon	پسی	5.057238461538462E-7
coenzyme	کوآنزیم	5.056515384615385E-7
enzo	انزو	5.055569230769231E-7
timid	پررنگ	5.055415384615385E-7
mather	ماتر	5.054753846153846E-7
ismail	اسماعیل	5.054023076923077E-7
counterpoint	کنترپوان	5.052038461538462E-7
weavers	نساج	5.051915384615385E-7
pied	ابلق	5.050861538461538E-7
jimenez	جیمنز	5.049638461538461E-7
chiller	چیلر	5.049376923076923E-7
barra	بارا	5.047176923076923E-7
sucrose	ساکارز	5.04503076923077E-7
populous	پرجمعیت	5.043461538461538E-7
modesty	عفت	5.042053846153846E-7
cortisol	کورتیزول	5.04173076923077E-7
banshee	بنشی	5.041546153846154E-7
bullseye	روزنه	5.041030769230769E-7
pacino	پاچینو	5.039707692307693E-7
zest	زست	5.038538461538462E-7
downloader	دانلودر	5.038515384615384E-7
merkel	مرکل	5.037107692307692E-7
oaxaca	اوآخاکا	5.035192307692308E-7
predation	درندگان	5.033607692307693E-7
kilimanjaro	کلیمانجارو	5.032846153846154E-7
volker	فولکر	5.030661538461539E-7
stylist	آرایشگری	5.02973076923077E-7
porosity	پوکی	5.029330769230769E-7
tirol	تیرول	5.028253846153846E-7
barbed	خاردار	5.0269E-7
pittman	پیتمن	5.024061538461539E-7
hadith	حدیث	5.023076923076923E-7
sunflowers	آفتابگردان	5.022161538461538E-7
sommer	سومر	5.020053846153846E-7
ecstatic	نشئه	5.018861538461538E-7
campania	کامپانیا	5.017692307692307E-7
dickerson	دیکرسون	5.017046153846153E-7
carotene	کاروتن	5.016946153846154E-7
blasphemy	کفر	5.01653076923077E-7
sanjay	سنجی	5.014723076923077E-7
methionine	متیونین	5.014223076923077E-7
lala	لالا	5.014146153846154E-7
holyoke	هولیوک	5.013753846153846E-7
richfield	ریچفیلد	5.012707692307693E-7
hangout	پاتوق	5.011961538461538E-7
adventurers	ماجراجوی	5.010753846153846E-7
leaky	چکه	5.007361538461538E-7
cherie	شری	5.006076923076923E-7
pagans	مشرکان	5.004192307692307E-7
capote	کاپوتی	5.002284615384615E-7
kassel	کاسل	5.000369230769231E-7
shipley	شیپلی	4.999507692307693E-7
asha	آشا	4.996923076923077E-7
schreiber	شریبر	4.996023076923077E-7
hur	حور	4.996023076923077E-7
brag	لاف	4.995938461538461E-7
totality	کلیت	4.993784615384615E-7
kota	کوتا	4.993115384615385E-7
sosa	سوسا	4.991176923076923E-7
epidermal	اپیدرمی	4.989984615384615E-7
garza	گارزا	4.989292307692308E-7
yolanda	یولاندا	4.988569230769231E-7
fermanagh	فرمانا	4.987153846153846E-7
maude	موده	4.985915384615385E-7
mam	مام	4.985784615384616E-7
odour	رایحه	4.98566923076923E-7
delano	دلانو	4.985530769230769E-7
bellamy	بلامی	4.9852E-7
gough	گاف	4.983876923076923E-7
hola	هولا	4.979176923076923E-7
marcelo	مارچلو	4.977423076923077E-7
roxbury	راکسبری	4.975376923076923E-7
takeoff	برخاست	4.974215384615385E-7
henna	حنا	4.973184615384615E-7
cartesian	دکارتی	4.973107692307692E-7
bribe	رشوه	4.973015384615385E-7
llewellyn	لولین	4.972069230769231E-7
shag	باکلان	4.971684615384615E-7
interlocking	اینترلاکینگ	4.970676923076923E-7
ardent	اردنت	4.970346153846154E-7
hamid	حمید	4.9695E-7
stevenage	استیونج	4.965323076923077E-7
tremor	لرزش	4.965223076923077E-7
moorhead	مورهد	4.965053846153847E-7
aerodynamic	آیرودینامیکی	4.964061538461538E-7
hopewell	هوپول	4.963823076923077E-7
zuma	زوما	4.96283076923077E-7
ghent	گنت	4.96203076923077E-7
astute	استیوت	4.961923076923077E-7
pemberton	پمبرتون	4.961269230769231E-7
bram	برام	4.961153846153846E-7
kuna	کونا	4.960707692307692E-7
gabor	گابور	4.958853846153846E-7
wim	ویم	4.954984615384616E-7
auguste	اگوست	4.954907692307692E-7
corsa	کورسا	4.954761538461539E-7
causality	علیت	4.9545E-7
calamity	بلای	4.952976923076923E-7
vulture	کرکس	4.952E-7
naylor	نیلور	4.9519E-7
mislead	گمراه	4.951315384615385E-7
wrongdoing	ستمکار	4.95106923076923E-7
iranians	ایرانیان	4.949192307692307E-7
medio	مدیو	4.949130769230769E-7
canto	کانتو	4.948392307692308E-7
germanic	ژرمنی	4.947661538461539E-7
deh	ده	4.946792307692308E-7
estelle	استل	4.945146153846154E-7
schott	شوت	4.944084615384616E-7
cavendish	کاوندیش	4.94243076923077E-7
quantization	کوانتیزه	4.942392307692307E-7
surfacing	منشر	4.942123076923077E-7
jacinto	جاسینتو	4.940707692307693E-7
gottlieb	گوتلیب	4.938546153846154E-7
dislocation	دررفتگی	4.938530769230769E-7
tierney	تیرنی	4.937669230769231E-7
glock	گلاک	4.937607692307692E-7
guatemalan	گواتمالا	4.93663076923077E-7
iguana	ایگوانا	4.935992307692307E-7
salman	سلمان	4.934907692307692E-7
choker	مسدودکننده	4.934523076923077E-7
spaceship	فضاپیما	4.932953846153846E-7
tunica	تونیکا	4.931830769230769E-7
aorta	آئورت	4.931207692307692E-7
alsace	آلزاس	4.930569230769231E-7
nir	نیر	4.929553846153846E-7
cretaceous	کرتاسه	4.928061538461539E-7
umbria	اومبریا	4.927553846153846E-7
oregano	پونه	4.927169230769231E-7
rashid	راشد	4.927146153846154E-7
brianna	بریانا	4.924284615384615E-7
blackmail	اخاذی	4.923907692307693E-7
corte	کرته	4.922753846153846E-7
gyllenhaal	جیلنهال	4.921992307692307E-7
moseley	مسلی	4.921223076923077E-7
remorse	ندامت	4.921061538461538E-7
hersh	هرش	4.919161538461539E-7
hilliard	هیلیارد	4.918992307692308E-7
feces	مدفوع	4.918776923076923E-7
lucifer	لوسیفر	4.913153846153846E-7
unholy	نامقدس	4.912707692307693E-7
laszlo	لازلو	4.912107692307692E-7
eldridge	الدریج	4.9106E-7
aquila	آکویلا	4.910576923076923E-7
hajj	حاج	4.910338461538462E-7
hoff	هاف	4.910146153846153E-7
apocalyptic	رستاخیزی	4.908338461538462E-7
darmstadt	دارمشتات	4.908023076923077E-7
aberystwyth	آبریستویث	4.906223076923077E-7
argo	آرگو	4.905815384615385E-7
lita	لیتا	4.904661538461539E-7
caving	غارنوردی	4.902253846153846E-7
buch	بوخ	4.90173076923077E-7
artichoke	کنگر	4.901638461538462E-7
chaucer	چاوسر	4.900269230769231E-7
biomechanics	بیومکانیک	4.895515384615384E-7
microcomputer	ریزرایانه	4.8954E-7
discipleship	مریدی	4.894776923076923E-7
hella	هلا	4.8943E-7
womack	ومک	4.894123076923077E-7
injure	زیانی	4.8933E-7
knuckles	ناکلز	4.892923076923077E-7
intermission	وقفه	4.8919E-7
medusa	مدوسا	4.891330769230769E-7
pagoda	پاگودا	4.891230769230769E-7
indentation	تورفتگی	4.889292307692308E-7
dalhousie	دالهاوزی	4.88896923076923E-7
shankar	شانکار	4.888023076923076E-7
pari	پری	4.886269230769231E-7
buoyancy	شناوری	4.886238461538461E-7
raoul	رائول	4.884761538461539E-7
azkaban	آزکابان	4.883276923076923E-7
metar	متار	4.8827E-7
walnuts	گردو	4.878938461538461E-7
lashes	تازیانه	4.876338461538461E-7
stapleton	استیپلتون	4.876184615384615E-7
mandel	مندل	4.873269230769231E-7
conical	مخروطی	4.873153846153847E-7
mocking	ریشخند	4.872146153846154E-7
serengeti	سرنگتی	4.871530769230769E-7
raccoon	راکون	4.871084615384615E-7
